OpenDate,Serial_No,Exchange,Product Code,L-Lots,BidPrice,S-Lots,AskPrice,Previous_SP,SP,Float_P/L,MTM_P/L,H/S,Margin,Contract Size,Account Code,Expiry Year
12/6/2017,10232913,DCE,y1709,0,0.0,3,5742.0,5770.0,5820.0,-2340.0,-1500.0,Spec,12222.0,10,99918808.0,2017.0
12/6/2017,10237946,DCE,p1709,20,5286.0,0,0.0,5182.0,5252.0,-6800.0,14000.0,Spec,73528.0,10,99918808.0,2017.0
12/6/2017,10237946,DCE,p1709,20,5286.0,0,0.0,5182.0,5252.0,-6800.0,14000.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,10237946,DCE,p1709,10,5286.0,0,0.0,5182.0,5252.0,-3400.0,7000.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,10549131,DCE,p1709,8,5222.0,0,0.0,5182.0,5252.0,2400.0,5600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,10549133,DCE,p1709,2,5222.0,0,0.0,5182.0,5252.0,600.0,1400.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,10549135,DCE,p1709,2,5222.0,0,0.0,5182.0,5252.0,600.0,1400.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,10549151,DCE,p1709,8,5222.0,0,0.0,5182.0,5252.0,2400.0,5600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,10549151,DCE,p1709,8,5222.0,0,0.0,5182.0,5252.0,2400.0,5600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,10549151,DCE,p1709,8,5222.0,0,0.0,5182.0,5252.0,2400.0,5600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,10549153,DCE,p1709,1,5222.0,0,0.0,5182.0,5252.0,300.0,700.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,10549178,DCE,p1709,13,5222.0,0,0.0,5182.0,5252.0,3900.0,9100.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,10549130,DCE,y1709,0,0.0,8,5662.0,5770.0,5820.0,-12640.0,-4000.0,Spec,32592.0,10,99918808.0,2017.0
12/6/2017,10549132,DCE,y1709,0,0.0,2,5662.0,5770.0,5820.0,-3160.0,-1000.0,Spec,8148.0,10,99918808.0,2017.0
12/6/2017,10549134,DCE,y1709,0,0.0,2,5662.0,5770.0,5820.0,-3160.0,-1000.0,Spec,8148.0,10,99918808.0,2017.0
12/6/2017,10549146,DCE,y1709,0,0.0,2,5662.0,5770.0,5820.0,-3160.0,-1000.0,Spec,8148.0,10,99918808.0,2017.0
12/6/2017,10549147,DCE,y1709,0,0.0,1,5662.0,5770.0,5820.0,-1580.0,-500.0,Spec,4074.0,10,99918808.0,2017.0
12/6/2017,10549148,DCE,y1709,0,0.0,1,5662.0,5770.0,5820.0,-1580.0,-500.0,Spec,4074.0,10,99918808.0,2017.0
12/6/2017,10549149,DCE,y1709,0,0.0,15,5662.0,5770.0,5820.0,-23700.0,-7500.0,Spec,61110.0,10,99918808.0,2017.0
12/6/2017,10549150,DCE,y1709,0,0.0,5,5662.0,5770.0,5820.0,-7900.0,-2500.0,Spec,20370.0,10,99918808.0,2017.0
12/6/2017,10549152,DCE,y1709,0,0.0,1,5662.0,5770.0,5820.0,-1580.0,-500.0,Spec,4074.0,10,99918808.0,2017.0
12/6/2017,10549176,DCE,y1709,0,0.0,7,5662.0,5770.0,5820.0,-11060.0,-3500.0,Spec,28518.0,10,99918808.0,2017.0
12/6/2017,10549177,DCE,y1709,0,0.0,6,5662.0,5770.0,5820.0,-9480.0,-3000.0,Spec,24444.0,10,99918808.0,2017.0
12/6/2017,00787621,CZCE,OI709,0,0.0,13,6044.0,6208.0,6268.0,-29120.0,-7800.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00798861,CZCE,OI709,0,0.0,3,6042.0,6208.0,6268.0,-6780.0,-1800.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00799411,CZCE,OI709,0,0.0,1,6044.0,6208.0,6268.0,-2240.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00800307,CZCE,OI709,0,0.0,1,6044.0,6208.0,6268.0,-2240.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00803886,CZCE,OI709,0,0.0,1,6046.0,6208.0,6268.0,-2220.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00805178,CZCE,OI709,0,0.0,1,6042.0,6208.0,6268.0,-2260.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00805625,CZCE,OI709,0,0.0,1,6042.0,6208.0,6268.0,-2260.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00805625,CZCE,OI709,0,0.0,3,6042.0,6208.0,6268.0,-6780.0,-1800.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00814674,CZCE,OI709,0,0.0,4,6036.0,6208.0,6268.0,-9280.0,-2400.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00814676,CZCE,OI709,0,0.0,1,6036.0,6208.0,6268.0,-2320.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00814680,CZCE,OI709,0,0.0,3,6036.0,6208.0,6268.0,-6960.0,-1800.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00815039,CZCE,OI709,0,0.0,5,6038.0,6208.0,6268.0,-11500.0,-3000.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00815160,CZCE,OI709,0,0.0,9,6038.0,6208.0,6268.0,-20700.0,-5400.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00815166,CZCE,OI709,0,0.0,15,6038.0,6208.0,6268.0,-34500.0,-9000.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00815329,CZCE,OI709,0,0.0,1,6038.0,6208.0,6268.0,-2300.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00815901,CZCE,OI709,0,0.0,1,6038.0,6208.0,6268.0,-2300.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00818201,CZCE,OI709,0,0.0,5,6042.0,6208.0,6268.0,-11300.0,-3000.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00818780,CZCE,OI709,0,0.0,5,6042.0,6208.0,6268.0,-11300.0,-3000.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00819921,CZCE,OI709,0,0.0,3,6042.0,6208.0,6268.0,-6780.0,-1800.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00819929,CZCE,OI709,0,0.0,1,6042.0,6208.0,6268.0,-2260.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00819933,CZCE,OI709,0,0.0,2,6042.0,6208.0,6268.0,-4520.0,-1200.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00819937,CZCE,OI709,0,0.0,1,6042.0,6208.0,6268.0,-2260.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00819941,CZCE,OI709,0,0.0,2,6042.0,6208.0,6268.0,-4520.0,-1200.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00820688,CZCE,OI709,0,0.0,1,6038.0,6208.0,6268.0,-2300.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00825098,CZCE,OI709,0,0.0,1,6042.0,6208.0,6268.0,-2260.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00825356,CZCE,OI709,0,0.0,2,6042.0,6208.0,6268.0,-4520.0,-1200.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00825376,CZCE,OI709,0,0.0,1,6042.0,6208.0,6268.0,-2260.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00825504,CZCE,OI709,0,0.0,1,6042.0,6208.0,6268.0,-2260.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00825628,CZCE,OI709,0,0.0,12,6042.0,6208.0,6268.0,-27120.0,-7200.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,01539462,CZCE,OI709,0,0.0,100,6028.0,6208.0,6268.0,-240000.0,-60000.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,00787622,CZCE,OI801,13,6224.0,0,0.0,6354.0,6394.0,22100.0,5200.0,Spec,58185.4,10,99918808.0,2018.0
12/6/2017,00798856,CZCE,OI801,3,6222.0,0,0.0,6354.0,6394.0,5160.0,1200.0,Spec,13427.4,10,99918808.0,2018.0
12/6/2017,00799412,CZCE,OI801,1,6224.0,0,0.0,6354.0,6394.0,1700.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00800308,CZCE,OI801,1,6224.0,0,0.0,6354.0,6394.0,1700.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00803887,CZCE,OI801,1,6226.0,0,0.0,6354.0,6394.0,1680.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00805179,CZCE,OI801,1,6222.0,0,0.0,6354.0,6394.0,1720.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00805626,CZCE,OI801,3,6222.0,0,0.0,6354.0,6394.0,5160.0,1200.0,Spec,13427.4,10,99918808.0,2018.0
12/6/2017,00805628,CZCE,OI801,1,6222.0,0,0.0,6354.0,6394.0,1720.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00814665,CZCE,OI801,1,6216.0,0,0.0,6354.0,6394.0,1780.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00814665,CZCE,OI801,3,6216.0,0,0.0,6354.0,6394.0,5340.0,1200.0,Spec,13427.4,10,99918808.0,2018.0
12/6/2017,00814665,CZCE,OI801,4,6216.0,0,0.0,6354.0,6394.0,7120.0,1600.0,Spec,17903.2,10,99918808.0,2018.0
12/6/2017,00815032,CZCE,OI801,5,6218.0,0,0.0,6354.0,6394.0,8800.0,2000.0,Spec,22379.0,10,99918808.0,2018.0
12/6/2017,00815154,CZCE,OI801,9,6218.0,0,0.0,6354.0,6394.0,15840.0,3600.0,Spec,40282.2,10,99918808.0,2018.0
12/6/2017,00815154,CZCE,OI801,15,6218.0,0,0.0,6354.0,6394.0,26400.0,6000.0,Spec,67137.0,10,99918808.0,2018.0
12/6/2017,00815326,CZCE,OI801,1,6218.0,0,0.0,6354.0,6394.0,1760.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00815898,CZCE,OI801,1,6218.0,0,0.0,6354.0,6394.0,1760.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00818202,CZCE,OI801,5,6222.0,0,0.0,6354.0,6394.0,8600.0,2000.0,Spec,22379.0,10,99918808.0,2018.0
12/6/2017,00818781,CZCE,OI801,5,6222.0,0,0.0,6354.0,6394.0,8600.0,2000.0,Spec,22379.0,10,99918808.0,2018.0
12/6/2017,00819922,CZCE,OI801,3,6222.0,0,0.0,6354.0,6394.0,5160.0,1200.0,Spec,13427.4,10,99918808.0,2018.0
12/6/2017,00819930,CZCE,OI801,1,6222.0,0,0.0,6354.0,6394.0,1720.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00819934,CZCE,OI801,2,6222.0,0,0.0,6354.0,6394.0,3440.0,800.0,Spec,8951.6,10,99918808.0,2018.0
12/6/2017,00819938,CZCE,OI801,1,6222.0,0,0.0,6354.0,6394.0,1720.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00819942,CZCE,OI801,2,6222.0,0,0.0,6354.0,6394.0,3440.0,800.0,Spec,8951.6,10,99918808.0,2018.0
12/6/2017,00820685,CZCE,OI801,1,6218.0,0,0.0,6354.0,6394.0,1760.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00825099,CZCE,OI801,1,6222.0,0,0.0,6354.0,6394.0,1720.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00825357,CZCE,OI801,2,6222.0,0,0.0,6354.0,6394.0,3440.0,800.0,Spec,8951.6,10,99918808.0,2018.0
12/6/2017,00825377,CZCE,OI801,1,6222.0,0,0.0,6354.0,6394.0,1720.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00825505,CZCE,OI801,1,6222.0,0,0.0,6354.0,6394.0,1720.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,00825629,CZCE,OI801,12,6222.0,0,0.0,6354.0,6394.0,20640.0,4800.0,Spec,53709.6,10,99918808.0,2018.0
12/6/2017,01539463,CZCE,OI801,100,6208.0,0,0.0,6354.0,6394.0,186000.0,40000.0,Spec,447580.0,10,99918808.0,2018.0
12/6/2017,01626886,CZCE,OI709,0,0.0,32,6168.0,6208.0,6268.0,-32000.0,-19200.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,01626892,CZCE,OI709,0,0.0,10,6168.0,6208.0,6268.0,-10000.0,-6000.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,01626956,CZCE,OI709,0,0.0,20,6166.0,6208.0,6268.0,-20400.0,-12000.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,01626964,CZCE,OI709,0,0.0,1,6166.0,6208.0,6268.0,-1020.0,-600.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,01626966,CZCE,OI709,0,0.0,20,6166.0,6208.0,6268.0,-20400.0,-12000.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,01626976,CZCE,OI709,0,0.0,17,6166.0,6208.0,6268.0,-17340.0,-10200.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,01626887,CZCE,OI801,32,6328.0,0,0.0,6354.0,6394.0,21120.0,12800.0,Spec,143225.6,10,99918808.0,2018.0
12/6/2017,01626893,CZCE,OI801,10,6328.0,0,0.0,6354.0,6394.0,6600.0,4000.0,Spec,44758.0,10,99918808.0,2018.0
12/6/2017,01626957,CZCE,OI801,20,6326.0,0,0.0,6354.0,6394.0,13600.0,8000.0,Spec,89516.0,10,99918808.0,2018.0
12/6/2017,01626961,CZCE,OI801,1,6326.0,0,0.0,6354.0,6394.0,680.0,400.0,Spec,4475.8,10,99918808.0,2018.0
12/6/2017,01626967,CZCE,OI801,20,6326.0,0,0.0,6354.0,6394.0,13600.0,8000.0,Spec,89516.0,10,99918808.0,2018.0
12/6/2017,01626977,CZCE,OI801,17,6326.0,0,0.0,6354.0,6394.0,11560.0,6800.0,Spec,76088.6,10,99918808.0,2018.0
12/6/2017,10329295,DCE,p1709,4,5230.0,0,0.0,5182.0,5252.0,880.0,2800.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,10331571,DCE,p1709,10,5230.0,0,0.0,5182.0,5252.0,2200.0,7000.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,10331573,DCE,p1709,6,5230.0,0,0.0,5182.0,5252.0,1320.0,4200.0,Spec,0.0,10,99918808.0,2017.0
12/6/2017,10324448,DCE,p1801,0,0.0,6,4988.0,4978.0,5044.0,-3360.0,-3960.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10324449,DCE,p1801,0,0.0,1,4988.0,4978.0,5044.0,-560.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10324450,DCE,p1801,0,0.0,1,4988.0,4978.0,5044.0,-560.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10324451,DCE,p1801,0,0.0,1,4988.0,4978.0,5044.0,-560.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10324452,DCE,p1801,0,0.0,1,4988.0,4978.0,5044.0,-560.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10324453,DCE,p1801,0,0.0,1,4988.0,4978.0,5044.0,-560.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10324454,DCE,p1801,0,0.0,15,4988.0,4978.0,5044.0,-8400.0,-9900.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10324455,DCE,p1801,0,0.0,2,4988.0,4978.0,5044.0,-1120.0,-1320.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10324456,DCE,p1801,0,0.0,1,4988.0,4978.0,5044.0,-560.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10324457,DCE,p1801,0,0.0,1,4988.0,4978.0,5044.0,-560.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10324458,DCE,p1801,0,0.0,1,4988.0,4978.0,5044.0,-560.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10324459,DCE,p1801,0,0.0,1,4988.0,4978.0,5044.0,-560.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10324462,DCE,p1801,0,0.0,10,4988.0,4978.0,5044.0,-5600.0,-6600.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10324466,DCE,p1801,0,0.0,8,4988.0,4978.0,5044.0,-4480.0,-5280.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10329292,DCE,p1801,0,0.0,2,4990.0,4978.0,5044.0,-1080.0,-1320.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10329293,DCE,p1801,0,0.0,1,4990.0,4978.0,5044.0,-540.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10329294,DCE,p1801,0,0.0,1,4990.0,4978.0,5044.0,-540.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10331572,DCE,p1801,0,0.0,10,4990.0,4978.0,5044.0,-5400.0,-6600.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10331574,DCE,p1801,0,0.0,6,4990.0,4978.0,5044.0,-3240.0,-3960.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10423782,DCE,p1709,1,5190.0,0,0.0,5182.0,5252.0,620.0,700.0,Spec,3676.4,10,99918808.0,2017.0
12/6/2017,10423784,DCE,p1709,1,5190.0,0,0.0,5182.0,5252.0,620.0,700.0,Spec,3676.4,10,99918808.0,2017.0
12/6/2017,10424068,DCE,p1709,7,5188.0,0,0.0,5182.0,5252.0,4480.0,4900.0,Spec,25734.8,10,99918808.0,2017.0
12/6/2017,10424151,DCE,p1709,9,5190.0,0,0.0,5182.0,5252.0,5580.0,6300.0,Spec,33087.6,10,99918808.0,2017.0
12/6/2017,10424218,DCE,p1709,24,5188.0,0,0.0,5182.0,5252.0,15360.0,16800.0,Spec,88233.6,10,99918808.0,2017.0
12/6/2017,10424369,DCE,p1709,27,5188.0,0,0.0,5182.0,5252.0,17280.0,18900.0,Spec,99262.8,10,99918808.0,2017.0
12/6/2017,10424371,DCE,p1709,1,5188.0,0,0.0,5182.0,5252.0,640.0,700.0,Spec,3676.4,10,99918808.0,2017.0
12/6/2017,10424374,DCE,p1709,9,5188.0,0,0.0,5182.0,5252.0,5760.0,6300.0,Spec,33087.6,10,99918808.0,2017.0
12/6/2017,10424378,DCE,p1709,3,5188.0,0,0.0,5182.0,5252.0,1920.0,2100.0,Spec,11029.2,10,99918808.0,2017.0
12/6/2017,10424382,DCE,p1709,3,5188.0,0,0.0,5182.0,5252.0,1920.0,2100.0,Spec,11029.2,10,99918808.0,2017.0
12/6/2017,10424391,DCE,p1709,12,5188.0,0,0.0,5182.0,5252.0,7680.0,8400.0,Spec,44116.8,10,99918808.0,2017.0
12/6/2017,10424396,DCE,p1709,3,5188.0,0,0.0,5182.0,5252.0,1920.0,2100.0,Spec,11029.2,10,99918808.0,2017.0
12/6/2017,10423783,DCE,p1801,0,0.0,1,4960.0,4978.0,5044.0,-840.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10423785,DCE,p1801,0,0.0,1,4960.0,4978.0,5044.0,-840.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424069,DCE,p1801,0,0.0,7,4958.0,4978.0,5044.0,-6020.0,-4620.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424152,DCE,p1801,0,0.0,9,4960.0,4978.0,5044.0,-7560.0,-5940.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424219,DCE,p1801,0,0.0,24,4958.0,4978.0,5044.0,-20640.0,-15840.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424368,DCE,p1801,0,0.0,27,4958.0,4978.0,5044.0,-23220.0,-17820.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424370,DCE,p1801,0,0.0,1,4958.0,4978.0,5044.0,-860.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424372,DCE,p1801,0,0.0,8,4958.0,4978.0,5044.0,-6880.0,-5280.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424373,DCE,p1801,0,0.0,1,4958.0,4978.0,5044.0,-860.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424375,DCE,p1801,0,0.0,1,4958.0,4978.0,5044.0,-860.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424376,DCE,p1801,0,0.0,1,4958.0,4978.0,5044.0,-860.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424377,DCE,p1801,0,0.0,1,4958.0,4978.0,5044.0,-860.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424379,DCE,p1801,0,0.0,1,4958.0,4978.0,5044.0,-860.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424380,DCE,p1801,0,0.0,1,4958.0,4978.0,5044.0,-860.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424381,DCE,p1801,0,0.0,1,4958.0,4978.0,5044.0,-860.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424383,DCE,p1801,0,0.0,3,4958.0,4978.0,5044.0,-2580.0,-1980.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424384,DCE,p1801,0,0.0,2,4958.0,4978.0,5044.0,-1720.0,-1320.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424385,DCE,p1801,0,0.0,1,4958.0,4978.0,5044.0,-860.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424386,DCE,p1801,0,0.0,2,4958.0,4978.0,5044.0,-1720.0,-1320.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424387,DCE,p1801,0,0.0,1,4958.0,4978.0,5044.0,-860.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424388,DCE,p1801,0,0.0,1,4958.0,4978.0,5044.0,-860.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424389,DCE,p1801,0,0.0,1,4958.0,4978.0,5044.0,-860.0,-660.0,Spec,0.0,10,99918808.0,2018.0
12/6/2017,10424390,DCE,p1801,0,0.0,1,4958.0,4978.0,5044.0,-860.0,-660.0,Spec,0.0,10,99918808.0,2018.0
