OpenDate,Serial_No,Exchange,Product Code,L-Lots,BidPrice,S-Lots,AskPrice,Previous_SP,SP,Float_P/L,MTM_P/L,H/S,Margin,Contract Size,Account Code,Expiry Year
12/6/2017,10381111,DCE,c1805,2,1727.0,0,0.0,1764.0,1787.0,1200.0,460.0,Spec,2501.8,10,99918807.0,2018.0
12/6/2017,10381114,DCE,c1805,2,1727.0,0,0.0,1764.0,1787.0,1200.0,460.0,Spec,2501.8,10,99918807.0,2018.0
12/6/2017,10381117,DCE,c1805,2,1727.0,0,0.0,1764.0,1787.0,1200.0,460.0,Spec,2501.8,10,99918807.0,2018.0
12/6/2017,10381120,DCE,c1805,10,1727.0,0,0.0,1764.0,1787.0,6000.0,2300.0,Spec,12509.0,10,99918807.0,2018.0
12/6/2017,10386808,DCE,c1805,23,1724.0,0,0.0,1764.0,1787.0,14490.0,5290.0,Spec,28770.7,10,99918807.0,2018.0
12/6/2017,10349534,DCE,c1805,45,1720.0,0,0.0,1764.0,1787.0,30150.0,10350.0,Spec,56290.5,10,99918807.0,2018.0
12/6/2017,10350607,DCE,c1805,50,1720.0,0,0.0,1764.0,1787.0,33500.0,11500.0,Spec,62545.0,10,99918807.0,2018.0
12/6/2017,10410935,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10410936,DCE,c1805,3,1738.0,0,0.0,1764.0,1787.0,1470.0,690.0,Spec,3752.7,10,99918807.0,2018.0
12/6/2017,10410937,DCE,c1805,9,1738.0,0,0.0,1764.0,1787.0,4410.0,2070.0,Spec,11258.1,10,99918807.0,2018.0
12/6/2017,10410938,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10410939,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10410940,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10410941,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10410942,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10410943,DCE,c1805,3,1738.0,0,0.0,1764.0,1787.0,1470.0,690.0,Spec,3752.7,10,99918807.0,2018.0
12/6/2017,10410944,DCE,c1805,2,1738.0,0,0.0,1764.0,1787.0,980.0,460.0,Spec,2501.8,10,99918807.0,2018.0
12/6/2017,10410945,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10410946,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10410947,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10410948,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10410949,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10410950,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10410951,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10372470,DCE,c1709,0,0.0,38,1633.0,1654.0,1674.0,-15580.0,-7600.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10372472,DCE,c1709,0,0.0,10,1633.0,1654.0,1674.0,-4100.0,-2000.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10372474,DCE,c1709,0,0.0,10,1633.0,1654.0,1674.0,-4100.0,-2000.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10372476,DCE,c1709,0,0.0,50,1633.0,1654.0,1674.0,-20500.0,-10000.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10372478,DCE,c1709,0,0.0,17,1633.0,1654.0,1674.0,-6970.0,-3400.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10385959,DCE,c1709,0,0.0,6,1635.0,1654.0,1674.0,-2340.0,-1200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10386666,DCE,c1709,0,0.0,7,1635.0,1654.0,1674.0,-2730.0,-1400.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10388404,DCE,c1709,0,0.0,1,1635.0,1654.0,1674.0,-390.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10388723,DCE,c1709,0,0.0,11,1636.0,1654.0,1674.0,-4180.0,-2200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10388727,DCE,c1709,0,0.0,5,1636.0,1654.0,1674.0,-1900.0,-1000.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10388731,DCE,c1709,0,0.0,3,1636.0,1654.0,1674.0,-1140.0,-600.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10388738,DCE,c1709,0,0.0,28,1636.0,1654.0,1674.0,-10640.0,-5600.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10388740,DCE,c1709,0,0.0,2,1636.0,1654.0,1674.0,-760.0,-400.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10388752,DCE,c1709,0,0.0,2,1636.0,1654.0,1674.0,-760.0,-400.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10390711,DCE,c1709,0,0.0,1,1636.0,1654.0,1674.0,-380.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10391042,DCE,c1709,0,0.0,1,1636.0,1654.0,1674.0,-380.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10391131,DCE,c1709,0,0.0,1,1636.0,1654.0,1674.0,-380.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10391335,DCE,c1709,0,0.0,1,1636.0,1654.0,1674.0,-380.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10391891,DCE,c1709,0,0.0,1,1636.0,1654.0,1674.0,-380.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10391953,DCE,c1709,0,0.0,3,1636.0,1654.0,1674.0,-1140.0,-600.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10392739,DCE,c1709,0,0.0,1,1636.0,1654.0,1674.0,-380.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10415747,DCE,c1709,0,0.0,7,1636.0,1654.0,1674.0,-2660.0,-1400.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10417711,DCE,c1709,0,0.0,39,1637.0,1654.0,1674.0,-14430.0,-7800.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10417712,DCE,c1709,0,0.0,1,1637.0,1654.0,1674.0,-370.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10417714,DCE,c1709,0,0.0,1,1637.0,1654.0,1674.0,-370.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10417745,DCE,c1709,0,0.0,9,1637.0,1654.0,1674.0,-3330.0,-1800.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10418550,DCE,c1709,0,0.0,1,1637.0,1654.0,1674.0,-370.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10418843,DCE,c1709,0,0.0,15,1638.0,1654.0,1674.0,-5400.0,-3000.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10418951,DCE,c1709,0,0.0,3,1638.0,1654.0,1674.0,-1080.0,-600.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10419371,DCE,c1709,0,0.0,2,1638.0,1654.0,1674.0,-720.0,-400.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10419391,DCE,c1709,0,0.0,3,1638.0,1654.0,1674.0,-1080.0,-600.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10419394,DCE,c1709,0,0.0,8,1638.0,1654.0,1674.0,-2880.0,-1600.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10419395,DCE,c1709,0,0.0,2,1638.0,1654.0,1674.0,-720.0,-400.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10419398,DCE,c1709,0,0.0,1,1638.0,1654.0,1674.0,-360.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10419401,DCE,c1709,0,0.0,1,1638.0,1654.0,1674.0,-360.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10419404,DCE,c1709,0,0.0,3,1638.0,1654.0,1674.0,-1080.0,-600.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10424399,DCE,c1709,0,0.0,2,1638.0,1654.0,1674.0,-720.0,-400.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10425738,DCE,c1709,0,0.0,1,1638.0,1654.0,1674.0,-360.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10426940,DCE,c1709,0,0.0,3,1638.0,1654.0,1674.0,-1080.0,-600.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10427631,DCE,c1709,0,0.0,1,1638.0,1654.0,1674.0,-360.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10430664,DCE,c1709,0,0.0,1,1638.0,1654.0,1674.0,-360.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10430665,DCE,c1709,0,0.0,1,1638.0,1654.0,1674.0,-360.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10430666,DCE,c1709,0,0.0,1,1638.0,1654.0,1674.0,-360.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10430667,DCE,c1709,0,0.0,1,1638.0,1654.0,1674.0,-360.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10430668,DCE,c1709,0,0.0,1,1638.0,1654.0,1674.0,-360.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10430669,DCE,c1709,0,0.0,1,1638.0,1654.0,1674.0,-360.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10430670,DCE,c1709,0,0.0,1,1638.0,1654.0,1674.0,-360.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10431247,DCE,c1709,0,0.0,4,1638.0,1654.0,1674.0,-1440.0,-800.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10431793,DCE,c1709,0,0.0,1,1638.0,1654.0,1674.0,-360.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10501653,DCE,c1709,0,0.0,4,1636.0,1654.0,1674.0,-1520.0,-800.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10501710,DCE,c1709,0,0.0,5,1636.0,1654.0,1674.0,-1900.0,-1000.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10502017,DCE,c1709,0,0.0,2,1636.0,1654.0,1674.0,-760.0,-400.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10385953,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10385954,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10385955,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10385956,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10385957,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10385958,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10386668,DCE,c1805,7,1738.0,0,0.0,1764.0,1787.0,3430.0,1610.0,Spec,8756.3,10,99918807.0,2018.0
12/6/2017,10388403,DCE,c1805,1,1738.0,0,0.0,1764.0,1787.0,490.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10388721,DCE,c1805,5,1739.0,0,0.0,1764.0,1787.0,2400.0,1150.0,Spec,6254.5,10,99918807.0,2018.0
12/6/2017,10388722,DCE,c1805,6,1739.0,0,0.0,1764.0,1787.0,2880.0,1380.0,Spec,7505.4,10,99918807.0,2018.0
12/6/2017,10388725,DCE,c1805,4,1739.0,0,0.0,1764.0,1787.0,1920.0,920.0,Spec,5003.6,10,99918807.0,2018.0
12/6/2017,10388726,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10388728,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10388729,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10388730,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10388733,DCE,c1805,20,1739.0,0,0.0,1764.0,1787.0,9600.0,4600.0,Spec,25018.0,10,99918807.0,2018.0
12/6/2017,10388734,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10388735,DCE,c1805,2,1739.0,0,0.0,1764.0,1787.0,960.0,460.0,Spec,2501.8,10,99918807.0,2018.0
12/6/2017,10388736,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10388737,DCE,c1805,4,1739.0,0,0.0,1764.0,1787.0,1920.0,920.0,Spec,5003.6,10,99918807.0,2018.0
12/6/2017,10388739,DCE,c1805,2,1739.0,0,0.0,1764.0,1787.0,960.0,460.0,Spec,2501.8,10,99918807.0,2018.0
12/6/2017,10388754,DCE,c1805,2,1739.0,0,0.0,1764.0,1787.0,960.0,460.0,Spec,2501.8,10,99918807.0,2018.0
12/6/2017,10390710,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10391043,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10391132,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10391336,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10391892,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10391954,DCE,c1805,3,1739.0,0,0.0,1764.0,1787.0,1440.0,690.0,Spec,3752.7,10,99918807.0,2018.0
12/6/2017,10392740,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10415744,DCE,c1805,5,1739.0,0,0.0,1764.0,1787.0,2400.0,1150.0,Spec,6254.5,10,99918807.0,2018.0
12/6/2017,10415745,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10415746,DCE,c1805,1,1739.0,0,0.0,1764.0,1787.0,480.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10417698,DCE,c1805,4,1740.0,0,0.0,1764.0,1787.0,1880.0,920.0,Spec,5003.6,10,99918807.0,2018.0
12/6/2017,10417699,DCE,c1805,1,1740.0,0,0.0,1764.0,1787.0,470.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10417700,DCE,c1805,10,1740.0,0,0.0,1764.0,1787.0,4700.0,2300.0,Spec,12509.0,10,99918807.0,2018.0
12/6/2017,10417701,DCE,c1805,1,1740.0,0,0.0,1764.0,1787.0,470.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10417702,DCE,c1805,1,1740.0,0,0.0,1764.0,1787.0,470.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10417703,DCE,c1805,1,1740.0,0,0.0,1764.0,1787.0,470.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10417704,DCE,c1805,1,1740.0,0,0.0,1764.0,1787.0,470.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10417705,DCE,c1805,5,1740.0,0,0.0,1764.0,1787.0,2350.0,1150.0,Spec,6254.5,10,99918807.0,2018.0
12/6/2017,10417706,DCE,c1805,1,1740.0,0,0.0,1764.0,1787.0,470.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10417707,DCE,c1805,5,1740.0,0,0.0,1764.0,1787.0,2350.0,1150.0,Spec,6254.5,10,99918807.0,2018.0
12/6/2017,10417708,DCE,c1805,3,1740.0,0,0.0,1764.0,1787.0,1410.0,690.0,Spec,3752.7,10,99918807.0,2018.0
12/6/2017,10417709,DCE,c1805,3,1740.0,0,0.0,1764.0,1787.0,1410.0,690.0,Spec,3752.7,10,99918807.0,2018.0
12/6/2017,10417710,DCE,c1805,3,1740.0,0,0.0,1764.0,1787.0,1410.0,690.0,Spec,3752.7,10,99918807.0,2018.0
12/6/2017,10417713,DCE,c1805,1,1740.0,0,0.0,1764.0,1787.0,470.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10417715,DCE,c1805,1,1740.0,0,0.0,1764.0,1787.0,470.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10417746,DCE,c1805,9,1740.0,0,0.0,1764.0,1787.0,4230.0,2070.0,Spec,11258.1,10,99918807.0,2018.0
12/6/2017,10418549,DCE,c1805,1,1740.0,0,0.0,1764.0,1787.0,470.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10418835,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10418836,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10418837,DCE,c1805,3,1741.0,0,0.0,1764.0,1787.0,1380.0,690.0,Spec,3752.7,10,99918807.0,2018.0
12/6/2017,10418838,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10418839,DCE,c1805,5,1741.0,0,0.0,1764.0,1787.0,2300.0,1150.0,Spec,6254.5,10,99918807.0,2018.0
12/6/2017,10418840,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10418841,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10418842,DCE,c1805,2,1741.0,0,0.0,1764.0,1787.0,920.0,460.0,Spec,2501.8,10,99918807.0,2018.0
12/6/2017,10418952,DCE,c1805,3,1741.0,0,0.0,1764.0,1787.0,1380.0,690.0,Spec,3752.7,10,99918807.0,2018.0
12/6/2017,10419373,DCE,c1805,2,1741.0,0,0.0,1764.0,1787.0,920.0,460.0,Spec,2501.8,10,99918807.0,2018.0
12/6/2017,10419393,DCE,c1805,3,1741.0,0,0.0,1764.0,1787.0,1380.0,690.0,Spec,3752.7,10,99918807.0,2018.0
12/6/2017,10419397,DCE,c1805,10,1741.0,0,0.0,1764.0,1787.0,4600.0,2300.0,Spec,12509.0,10,99918807.0,2018.0
12/6/2017,10419400,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10419403,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10419406,DCE,c1805,3,1741.0,0,0.0,1764.0,1787.0,1380.0,690.0,Spec,3752.7,10,99918807.0,2018.0
12/6/2017,10424397,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10424398,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10425737,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10426937,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10426938,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10426939,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10427630,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10430671,DCE,c1805,7,1741.0,0,0.0,1764.0,1787.0,3220.0,1610.0,Spec,8756.3,10,99918807.0,2018.0
12/6/2017,10431248,DCE,c1805,4,1741.0,0,0.0,1764.0,1787.0,1840.0,920.0,Spec,5003.6,10,99918807.0,2018.0
12/6/2017,10431794,DCE,c1805,1,1741.0,0,0.0,1764.0,1787.0,460.0,230.0,Spec,1250.9,10,99918807.0,2018.0
12/6/2017,10501654,DCE,c1805,4,1739.0,0,0.0,1764.0,1787.0,1920.0,920.0,Spec,5003.6,10,99918807.0,2018.0
12/6/2017,10501711,DCE,c1805,5,1739.0,0,0.0,1764.0,1787.0,2400.0,1150.0,Spec,6254.5,10,99918807.0,2018.0
12/6/2017,10502018,DCE,c1805,2,1739.0,0,0.0,1764.0,1787.0,960.0,460.0,Spec,2501.8,10,99918807.0,2018.0
12/6/2017,10228259,DCE,c1709,0,0.0,100,1643.0,1654.0,1674.0,-31000.0,-20000.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10269269,DCE,c1709,0,0.0,20,1646.0,1654.0,1674.0,-5600.0,-4000.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10276143,DCE,c1709,0,0.0,12,1644.0,1654.0,1674.0,-3600.0,-2400.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10276144,DCE,c1709,0,0.0,1,1644.0,1654.0,1674.0,-300.0,-200.0,Spec,0.0,10,99918807.0,2017.0
12/6/2017,10276145,DCE,c1709,0,0.0,1,1644.0,1654.0,1674.0,-300.0,-200.0,Spec,0.0,10,99918807.0,2017.0
