OpenDate,Serial_No,Exchange,Product Code,L-Lots,BidPrice,S-Lots,AskPrice,Previous_SP,SP,Float_P/L,MTM_P/L,H/S,Margin,Contract Size,Account Code,Expiry Year
12/6/2017,10515649,DCE,p1709,10,5124.0,0,0.0,5182.0,5252.0,12800.0,7000.0,Spec,0.0,10,99918801.0,2017.0
12/6/2017,10516480,DCE,p1709,4,5124.0,0,0.0,5182.0,5252.0,5120.0,2800.0,Spec,0.0,10,99918801.0,2017.0
12/6/2017,02790117,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02790516,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02790664,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02790731,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02791055,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02791141,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02791295,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02791366,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02791472,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02791598,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02791746,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02791806,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02791858,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02791957,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02792127,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02792298,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02792376,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02792545,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02792625,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02792742,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02792837,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02792889,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02792960,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02793420,CZCE,OI709,0,0.0,1,6422.0,6208.0,6268.0,1540.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02793566,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02793675,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02793729,CZCE,OI709,0,0.0,1,6422.0,6208.0,6268.0,1540.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02793844,CZCE,OI709,0,0.0,1,6422.0,6208.0,6268.0,1540.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02794666,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02794745,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02794838,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02794868,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02794975,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02795036,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02795260,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02795368,CZCE,OI709,0,0.0,1,6422.0,6208.0,6268.0,1540.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02796586,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02796635,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02796697,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02796826,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02796923,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02796999,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02797164,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02797306,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02797389,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
12/6/2017,02797424,CZCE,OI709,0,0.0,1,6424.0,6208.0,6268.0,1560.0,-600.0,Spec,4387.6,10,99918801.0,2017.0
