Positions Details,
OpenDate,Serial_No,Exchange,Product Code,L-Lots,BidPrice,S-Lots,AskPrice,Previous_SP,SP,Float_P/L,MTM_P/L,H/S,Margin,Contract Size,Account Code,Expiry Year,Expiry Month,
31/5/2017,10340970,DCE,p1709,5,5288.000,0,0.000,5288.000,5252.00,-1800.00,-1800.00,Spec,0.00,10,99918808,2017,09,
31/5/2017,10519535,DCE,p1801,0,0.000,10,5004.000,5036.000,4984.00,2000.00,5200.00,Spec,0.00,10,99918808,2018,01,
31/5/2017,10519696,DCE,p1801,0,0.000,10,5004.000,5036.000,4984.00,2000.00,5200.00,Spec,0.00,10,99918808,2018,01,
31/5/2017,10519703,DCE,p1801,0,0.000,5,5004.000,5036.000,4984.00,1000.00,2600.00,Spec,0.00,10,99918808,2018,01,
31/5/2017,10519750,DCE,p1801,0,0.000,5,5004.000,5036.000,4984.00,1000.00,2600.00,Spec,0.00,10,99918808,2018,01,
31/5/2017,10232908,DCE,y1709,0,0.000,86,5742.000,5728.000,5672.00,60200.00,48160.00,Spec,341454.40,10,99918808,2017,09,
31/5/2017,10232909,DCE,y1709,0,0.000,3,5742.000,5728.000,5672.00,2100.00,1680.00,Spec,11911.20,10,99918808,2017,09,
31/5/2017,10232910,DCE,y1709,0,0.000,1,5742.000,5728.000,5672.00,700.00,560.00,Spec,3970.40,10,99918808,2017,09,
31/5/2017,10232911,DCE,y1709,0,0.000,6,5742.000,5728.000,5672.00,4200.00,3360.00,Spec,23822.40,10,99918808,2017,09,
31/5/2017,10232912,DCE,y1709,0,0.000,1,5742.000,5728.000,5672.00,700.00,560.00,Spec,3970.40,10,99918808,2017,09,
31/5/2017,10232913,DCE,y1709,0,0.000,3,5742.000,5728.000,5672.00,2100.00,1680.00,Spec,11911.20,10,99918808,2017,09,
1/6/2017,10237486,DCE,m1709,0,0.000,20,2622.000,2635.000,2623.00,-200.00,-200.00,Spec,36722.00,10,99918808,2017,09,
1/6/2017,10237487,DCE,m1709,0,0.000,24,2622.000,2635.000,2623.00,-240.00,-240.00,Spec,44066.40,10,99918808,2017,09,
1/6/2017,10237488,DCE,m1709,0,0.000,1,2622.000,2635.000,2623.00,-10.00,-10.00,Spec,1836.10,10,99918808,2017,09,
1/6/2017,10237489,DCE,m1709,0,0.000,20,2622.000,2635.000,2623.00,-200.00,-200.00,Spec,36722.00,10,99918808,2017,09,
1/6/2017,10237490,DCE,m1709,0,0.000,1,2622.000,2635.000,2623.00,-10.00,-10.00,Spec,1836.10,10,99918808,2017,09,
1/6/2017,10237491,DCE,m1709,0,0.000,20,2622.000,2635.000,2623.00,-200.00,-200.00,Spec,36722.00,10,99918808,2017,09,
1/6/2017,10237492,DCE,m1709,0,0.000,2,2622.000,2635.000,2623.00,-20.00,-20.00,Spec,3672.20,10,99918808,2017,09,
1/6/2017,10237493,DCE,m1709,0,0.000,1,2622.000,2635.000,2623.00,-10.00,-10.00,Spec,1836.10,10,99918808,2017,09,
1/6/2017,10237494,DCE,m1709,0,0.000,2,2622.000,2635.000,2623.00,-20.00,-20.00,Spec,3672.20,10,99918808,2017,09,
1/6/2017,10237495,DCE,m1709,0,0.000,3,2622.000,2635.000,2623.00,-30.00,-30.00,Spec,5508.30,10,99918808,2017,09,
1/6/2017,10237496,DCE,m1709,0,0.000,3,2622.000,2635.000,2623.00,-30.00,-30.00,Spec,5508.30,10,99918808,2017,09,
1/6/2017,10237497,DCE,m1709,0,0.000,1,2622.000,2635.000,2623.00,-10.00,-10.00,Spec,1836.10,10,99918808,2017,09,
1/6/2017,10237498,DCE,m1709,0,0.000,1,2622.000,2635.000,2623.00,-10.00,-10.00,Spec,1836.10,10,99918808,2017,09,
1/6/2017,10237499,DCE,m1709,0,0.000,1,2622.000,2635.000,2623.00,-10.00,-10.00,Spec,1836.10,10,99918808,2017,09,
1/6/2017,10237946,DCE,p1709,50,5286.000,0,0.000,5288.000,5252.00,-17000.00,-17000.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,10549131,DCE,p1709,8,5222.000,0,0.000,5288.000,5252.00,2400.00,2400.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,10549133,DCE,p1709,2,5222.000,0,0.000,5288.000,5252.00,600.00,600.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,10549135,DCE,p1709,2,5222.000,0,0.000,5288.000,5252.00,600.00,600.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,10549151,DCE,p1709,8,5222.000,0,0.000,5288.000,5252.00,2400.00,2400.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,10549151,DCE,p1709,16,5222.000,0,0.000,5288.000,5252.00,4800.00,4800.00,Spec,58822.40,10,99918808,2017,09,
1/6/2017,10549153,DCE,p1709,1,5222.000,0,0.000,5288.000,5252.00,300.00,300.00,Spec,3676.40,10,99918808,2017,09,
1/6/2017,10549178,DCE,p1709,13,5222.000,0,0.000,5288.000,5252.00,3900.00,3900.00,Spec,47793.20,10,99918808,2017,09,
1/6/2017,10549130,DCE,y1709,0,0.000,8,5662.000,5728.000,5672.00,-800.00,-800.00,Spec,31763.20,10,99918808,2017,09,
1/6/2017,10549132,DCE,y1709,0,0.000,2,5662.000,5728.000,5672.00,-200.00,-200.00,Spec,7940.80,10,99918808,2017,09,
1/6/2017,10549134,DCE,y1709,0,0.000,2,5662.000,5728.000,5672.00,-200.00,-200.00,Spec,7940.80,10,99918808,2017,09,
1/6/2017,10549146,DCE,y1709,0,0.000,2,5662.000,5728.000,5672.00,-200.00,-200.00,Spec,7940.80,10,99918808,2017,09,
1/6/2017,10549147,DCE,y1709,0,0.000,1,5662.000,5728.000,5672.00,-100.00,-100.00,Spec,3970.40,10,99918808,2017,09,
1/6/2017,10549148,DCE,y1709,0,0.000,1,5662.000,5728.000,5672.00,-100.00,-100.00,Spec,3970.40,10,99918808,2017,09,
1/6/2017,10549149,DCE,y1709,0,0.000,15,5662.000,5728.000,5672.00,-1500.00,-1500.00,Spec,59556.00,10,99918808,2017,09,
1/6/2017,10549150,DCE,y1709,0,0.000,5,5662.000,5728.000,5672.00,-500.00,-500.00,Spec,19852.00,10,99918808,2017,09,
1/6/2017,10549152,DCE,y1709,0,0.000,1,5662.000,5728.000,5672.00,-100.00,-100.00,Spec,3970.40,10,99918808,2017,09,
1/6/2017,10549176,DCE,y1709,0,0.000,7,5662.000,5728.000,5672.00,-700.00,-700.00,Spec,27792.80,10,99918808,2017,09,
1/6/2017,10549177,DCE,y1709,0,0.000,6,5662.000,5728.000,5672.00,-600.00,-600.00,Spec,23822.40,10,99918808,2017,09,
1/6/2017,00787621,CZCE,OI709,0,0.000,13,6044.000,6106.000,6038.00,780.00,780.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00798861,CZCE,OI709,0,0.000,3,6042.000,6106.000,6038.00,120.00,120.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00799411,CZCE,OI709,0,0.000,1,6044.000,6106.000,6038.00,60.00,60.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00800307,CZCE,OI709,0,0.000,1,6044.000,6106.000,6038.00,60.00,60.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00803886,CZCE,OI709,0,0.000,1,6046.000,6106.000,6038.00,80.00,80.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00805178,CZCE,OI709,0,0.000,1,6042.000,6106.000,6038.00,40.00,40.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00805625,CZCE,OI709,0,0.000,1,6042.000,6106.000,6038.00,40.00,40.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00805625,CZCE,OI709,0,0.000,3,6042.000,6106.000,6038.00,120.00,120.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00814674,CZCE,OI709,0,0.000,4,6036.000,6106.000,6038.00,-80.00,-80.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00814676,CZCE,OI709,0,0.000,1,6036.000,6106.000,6038.00,-20.00,-20.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00814680,CZCE,OI709,0,0.000,3,6036.000,6106.000,6038.00,-60.00,-60.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00815039,CZCE,OI709,0,0.000,5,6038.000,6106.000,6038.00,0.00,0.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00815160,CZCE,OI709,0,0.000,9,6038.000,6106.000,6038.00,0.00,0.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00815166,CZCE,OI709,0,0.000,15,6038.000,6106.000,6038.00,0.00,0.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00815329,CZCE,OI709,0,0.000,1,6038.000,6106.000,6038.00,0.00,0.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00815901,CZCE,OI709,0,0.000,1,6038.000,6106.000,6038.00,0.00,0.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00818201,CZCE,OI709,0,0.000,5,6042.000,6106.000,6038.00,200.00,200.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00818780,CZCE,OI709,0,0.000,5,6042.000,6106.000,6038.00,200.00,200.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00819921,CZCE,OI709,0,0.000,3,6042.000,6106.000,6038.00,120.00,120.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00819929,CZCE,OI709,0,0.000,1,6042.000,6106.000,6038.00,40.00,40.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00819933,CZCE,OI709,0,0.000,2,6042.000,6106.000,6038.00,80.00,80.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00819937,CZCE,OI709,0,0.000,1,6042.000,6106.000,6038.00,40.00,40.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00819941,CZCE,OI709,0,0.000,2,6042.000,6106.000,6038.00,80.00,80.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00820688,CZCE,OI709,0,0.000,1,6038.000,6106.000,6038.00,0.00,0.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00825098,CZCE,OI709,0,0.000,1,6042.000,6106.000,6038.00,40.00,40.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00825356,CZCE,OI709,0,0.000,2,6042.000,6106.000,6038.00,80.00,80.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00825376,CZCE,OI709,0,0.000,1,6042.000,6106.000,6038.00,40.00,40.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00825504,CZCE,OI709,0,0.000,1,6042.000,6106.000,6038.00,40.00,40.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00825628,CZCE,OI709,0,0.000,12,6042.000,6106.000,6038.00,480.00,480.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,01539462,CZCE,OI709,0,0.000,100,6028.000,6106.000,6038.00,-10000.00,-10000.00,Spec,0.00,10,99918808,2017,09,
1/6/2017,00787622,CZCE,OI801,13,6224.000,0,0.000,6286.000,6220.00,-520.00,-520.00,Spec,56602.00,10,99918808,2018,01,
1/6/2017,00798856,CZCE,OI801,3,6222.000,0,0.000,6286.000,6220.00,-60.00,-60.00,Spec,13062.00,10,99918808,2018,01,
1/6/2017,00799412,CZCE,OI801,1,6224.000,0,0.000,6286.000,6220.00,-40.00,-40.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00800308,CZCE,OI801,1,6224.000,0,0.000,6286.000,6220.00,-40.00,-40.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00803887,CZCE,OI801,1,6226.000,0,0.000,6286.000,6220.00,-60.00,-60.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00805179,CZCE,OI801,1,6222.000,0,0.000,6286.000,6220.00,-20.00,-20.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00805626,CZCE,OI801,3,6222.000,0,0.000,6286.000,6220.00,-60.00,-60.00,Spec,13062.00,10,99918808,2018,01,
1/6/2017,00805628,CZCE,OI801,1,6222.000,0,0.000,6286.000,6220.00,-20.00,-20.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00814665,CZCE,OI801,4,6216.000,0,0.000,6286.000,6220.00,160.00,160.00,Spec,17416.00,10,99918808,2018,01,
1/6/2017,00814665,CZCE,OI801,1,6216.000,0,0.000,6286.000,6220.00,40.00,40.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00814665,CZCE,OI801,3,6216.000,0,0.000,6286.000,6220.00,120.00,120.00,Spec,13062.00,10,99918808,2018,01,
1/6/2017,00815032,CZCE,OI801,5,6218.000,0,0.000,6286.000,6220.00,100.00,100.00,Spec,21770.00,10,99918808,2018,01,
1/6/2017,00815154,CZCE,OI801,9,6218.000,0,0.000,6286.000,6220.00,180.00,180.00,Spec,39186.00,10,99918808,2018,01,
1/6/2017,00815154,CZCE,OI801,15,6218.000,0,0.000,6286.000,6220.00,300.00,300.00,Spec,65310.00,10,99918808,2018,01,
1/6/2017,00815326,CZCE,OI801,1,6218.000,0,0.000,6286.000,6220.00,20.00,20.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00815898,CZCE,OI801,1,6218.000,0,0.000,6286.000,6220.00,20.00,20.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00818202,CZCE,OI801,5,6222.000,0,0.000,6286.000,6220.00,-100.00,-100.00,Spec,21770.00,10,99918808,2018,01,
1/6/2017,00818781,CZCE,OI801,5,6222.000,0,0.000,6286.000,6220.00,-100.00,-100.00,Spec,21770.00,10,99918808,2018,01,
1/6/2017,00819922,CZCE,OI801,3,6222.000,0,0.000,6286.000,6220.00,-60.00,-60.00,Spec,13062.00,10,99918808,2018,01,
1/6/2017,00819930,CZCE,OI801,1,6222.000,0,0.000,6286.000,6220.00,-20.00,-20.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00819934,CZCE,OI801,2,6222.000,0,0.000,6286.000,6220.00,-40.00,-40.00,Spec,8708.00,10,99918808,2018,01,
1/6/2017,00819938,CZCE,OI801,1,6222.000,0,0.000,6286.000,6220.00,-20.00,-20.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00819942,CZCE,OI801,2,6222.000,0,0.000,6286.000,6220.00,-40.00,-40.00,Spec,8708.00,10,99918808,2018,01,
1/6/2017,00820685,CZCE,OI801,1,6218.000,0,0.000,6286.000,6220.00,20.00,20.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00825099,CZCE,OI801,1,6222.000,0,0.000,6286.000,6220.00,-20.00,-20.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00825357,CZCE,OI801,2,6222.000,0,0.000,6286.000,6220.00,-40.00,-40.00,Spec,8708.00,10,99918808,2018,01,
1/6/2017,00825377,CZCE,OI801,1,6222.000,0,0.000,6286.000,6220.00,-20.00,-20.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00825505,CZCE,OI801,1,6222.000,0,0.000,6286.000,6220.00,-20.00,-20.00,Spec,4354.00,10,99918808,2018,01,
1/6/2017,00825629,CZCE,OI801,12,6222.000,0,0.000,6286.000,6220.00,-240.00,-240.00,Spec,52248.00,10,99918808,2018,01,
1/6/2017,01539463,CZCE,OI801,100,6208.000,0,0.000,6286.000,6220.00,12000.00,12000.00,Spec,435400.00,10,99918808,2018,01,
N/A,Sum_,N/A,N/A,430,N/A,480,N/A,N/A,N/A,-84700.00,20800.00,N/A,1944082.00,10,N/A,N/A,N/A,
