Positions Details,
OpenDate,Serial_No,Exchange,Product Code,L-Lots,BidPrice,S-Lots,AskPrice,Previous_SP,SP,Float_P/L,MTM_P/L,H/S,Margin,Contract Size,Account Code,Expiry Year,Expiry Month,
15/5/2017,10542137,DCE,c1709,0,0.000,1,1640.000,1614.000,1619.00,210.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10542138,DCE,c1709,0,0.000,1,1640.000,1614.000,1619.00,210.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10542139,DCE,c1709,0,0.000,1,1640.000,1614.000,1619.00,210.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10542140,DCE,c1709,0,0.000,1,1640.000,1614.000,1619.00,210.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10542141,DCE,c1709,0,0.000,1,1640.000,1614.000,1619.00,210.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10542142,DCE,c1709,0,0.000,2,1640.000,1614.000,1619.00,420.00,-100.00,Spec,2266.60,10,99918807,2017,09,
15/5/2017,10542143,DCE,c1709,0,0.000,1,1640.000,1614.000,1619.00,210.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10542144,DCE,c1709,0,0.000,20,1640.000,1614.000,1619.00,4200.00,-1000.00,Spec,22666.00,10,99918807,2017,09,
15/5/2017,10542145,DCE,c1709,0,0.000,1,1640.000,1614.000,1619.00,210.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10542146,DCE,c1709,0,0.000,6,1640.000,1614.000,1619.00,1260.00,-300.00,Spec,6799.80,10,99918807,2017,09,
15/5/2017,10542147,DCE,c1709,0,0.000,1,1640.000,1614.000,1619.00,210.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10542148,DCE,c1709,0,0.000,1,1640.000,1614.000,1619.00,210.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10542149,DCE,c1709,0,0.000,5,1640.000,1614.000,1619.00,1050.00,-250.00,Spec,5666.50,10,99918807,2017,09,
15/5/2017,10542150,DCE,c1709,0,0.000,1,1640.000,1614.000,1619.00,210.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10542151,DCE,c1709,0,0.000,27,1640.000,1614.000,1619.00,5670.00,-1350.00,Spec,30599.10,10,99918807,2017,09,
15/5/2017,10542152,DCE,c1709,0,0.000,30,1640.000,1614.000,1619.00,6300.00,-1500.00,Spec,33999.00,10,99918807,2017,09,
15/5/2017,10542153,DCE,c1709,0,0.000,3,1640.000,1614.000,1619.00,630.00,-150.00,Spec,3399.90,10,99918807,2017,09,
15/5/2017,10542154,DCE,c1709,0,0.000,1,1640.000,1614.000,1619.00,210.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10542155,DCE,c1709,0,0.000,68,1640.000,1614.000,1619.00,14280.00,-3400.00,Spec,77064.40,10,99918807,2017,09,
15/5/2017,10542156,DCE,c1709,0,0.000,5,1640.000,1614.000,1619.00,1050.00,-250.00,Spec,5666.50,10,99918807,2017,09,
15/5/2017,10542157,DCE,c1709,0,0.000,30,1640.000,1614.000,1619.00,6300.00,-1500.00,Spec,33999.00,10,99918807,2017,09,
15/5/2017,10611517,DCE,c1709,0,0.000,16,1632.000,1614.000,1619.00,2080.00,-800.00,Spec,18132.80,10,99918807,2017,09,
15/5/2017,10611518,DCE,c1709,0,0.000,1,1632.000,1614.000,1619.00,130.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10611519,DCE,c1709,0,0.000,2,1632.000,1614.000,1619.00,260.00,-100.00,Spec,2266.60,10,99918807,2017,09,
15/5/2017,10611520,DCE,c1709,0,0.000,5,1632.000,1614.000,1619.00,650.00,-250.00,Spec,5666.50,10,99918807,2017,09,
15/5/2017,10611521,DCE,c1709,0,0.000,10,1632.000,1614.000,1619.00,1300.00,-500.00,Spec,11333.00,10,99918807,2017,09,
15/5/2017,10611522,DCE,c1709,0,0.000,1,1632.000,1614.000,1619.00,130.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10611523,DCE,c1709,0,0.000,1,1632.000,1614.000,1619.00,130.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10611524,DCE,c1709,0,0.000,3,1632.000,1614.000,1619.00,390.00,-150.00,Spec,3399.90,10,99918807,2017,09,
15/5/2017,10611525,DCE,c1709,0,0.000,3,1632.000,1614.000,1619.00,390.00,-150.00,Spec,3399.90,10,99918807,2017,09,
15/5/2017,10611526,DCE,c1709,0,0.000,2,1632.000,1614.000,1619.00,260.00,-100.00,Spec,2266.60,10,99918807,2017,09,
15/5/2017,10611527,DCE,c1709,0,0.000,1,1632.000,1614.000,1619.00,130.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10611528,DCE,c1709,0,0.000,1,1632.000,1614.000,1619.00,130.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10611529,DCE,c1709,0,0.000,1,1632.000,1614.000,1619.00,130.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10611530,DCE,c1709,0,0.000,1,1632.000,1614.000,1619.00,130.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10611531,DCE,c1709,0,0.000,239,1632.000,1614.000,1619.00,31070.00,-11950.00,Spec,270858.70,10,99918807,2017,09,
15/5/2017,10612850,DCE,c1709,0,0.000,10,1633.000,1614.000,1619.00,1400.00,-500.00,Spec,11333.00,10,99918807,2017,09,
15/5/2017,10612999,DCE,c1709,0,0.000,1,1632.000,1614.000,1619.00,130.00,-50.00,Spec,1133.30,10,99918807,2017,09,
15/5/2017,10613123,DCE,c1709,0,0.000,2,1633.000,1614.000,1619.00,280.00,-100.00,Spec,2266.60,10,99918807,2017,09,
15/5/2017,10524947,DCE,c1801,3,1685.000,0,0.000,1664.000,1667.00,-540.00,90.00,Spec,3500.70,10,99918807,2018,01,
15/5/2017,10524948,DCE,c1801,20,1685.000,0,0.000,1664.000,1667.00,-3600.00,600.00,Spec,23338.00,10,99918807,2018,01,
15/5/2017,10524949,DCE,c1801,10,1685.000,0,0.000,1664.000,1667.00,-1800.00,300.00,Spec,11669.00,10,99918807,2018,01,
15/5/2017,10524950,DCE,c1801,10,1685.000,0,0.000,1664.000,1667.00,-1800.00,300.00,Spec,11669.00,10,99918807,2018,01,
15/5/2017,10524951,DCE,c1801,12,1685.000,0,0.000,1664.000,1667.00,-2160.00,360.00,Spec,14002.80,10,99918807,2018,01,
15/5/2017,10524952,DCE,c1801,1,1685.000,0,0.000,1664.000,1667.00,-180.00,30.00,Spec,1166.90,10,99918807,2018,01,
15/5/2017,10524953,DCE,c1801,1,1685.000,0,0.000,1664.000,1667.00,-180.00,30.00,Spec,1166.90,10,99918807,2018,01,
15/5/2017,10526746,DCE,c1801,1,1686.000,0,0.000,1664.000,1667.00,-190.00,30.00,Spec,1166.90,10,99918807,2018,01,
15/5/2017,10542158,DCE,c1801,242,1685.000,0,0.000,1664.000,1667.00,-43560.00,7260.00,Spec,282389.80,10,99918807,2018,01,
15/5/2017,10611532,DCE,c1801,187,1680.000,0,0.000,1664.000,1667.00,-24310.00,5610.00,Spec,218210.30,10,99918807,2018,01,
15/5/2017,10611532,DCE,c1801,50,1680.000,0,0.000,1664.000,1667.00,-6500.00,1500.00,Spec,58345.00,10,99918807,2018,01,
15/5/2017,10611532,DCE,c1801,50,1680.000,0,0.000,1664.000,1667.00,-6500.00,1500.00,Spec,58345.00,10,99918807,2018,01,
15/5/2017,10612851,DCE,c1801,10,1681.000,0,0.000,1664.000,1667.00,-1400.00,300.00,Spec,11669.00,10,99918807,2018,01,
15/5/2017,10613000,DCE,c1801,1,1680.000,0,0.000,1664.000,1667.00,-130.00,30.00,Spec,1166.90,10,99918807,2018,01,
15/5/2017,10613124,DCE,c1801,2,1681.000,0,0.000,1664.000,1667.00,-280.00,60.00,Spec,2333.80,10,99918807,2018,01,
16/5/2017,10350178,DCE,c1801,0,0.000,3,1682.000,1664.000,1667.00,450.00,-90.00,Spec,3500.70,10,99918807,2018,01,
16/5/2017,10350569,DCE,c1801,0,0.000,1,1682.000,1664.000,1667.00,150.00,-30.00,Spec,1166.90,10,99918807,2018,01,
16/5/2017,10352307,DCE,c1801,0,0.000,10,1682.000,1664.000,1667.00,1500.00,-300.00,Spec,11669.00,10,99918807,2018,01,
16/5/2017,10354188,DCE,c1801,0,0.000,21,1683.000,1664.000,1667.00,3360.00,-630.00,Spec,24504.90,10,99918807,2018,01,
16/5/2017,10354190,DCE,c1801,0,0.000,15,1683.000,1664.000,1667.00,2400.00,-450.00,Spec,17503.50,10,99918807,2018,01,
16/5/2017,10367851,DCE,c1801,0,0.000,1,1684.000,1664.000,1667.00,170.00,-30.00,Spec,1166.90,10,99918807,2018,01,
16/5/2017,10370468,DCE,c1801,0,0.000,4,1684.000,1664.000,1667.00,680.00,-120.00,Spec,4667.60,10,99918807,2018,01,
16/5/2017,10380119,DCE,c1801,0,0.000,2,1683.000,1664.000,1667.00,320.00,-60.00,Spec,2333.80,10,99918807,2018,01,
16/5/2017,10380120,DCE,c1801,0,0.000,3,1683.000,1664.000,1667.00,480.00,-90.00,Spec,3500.70,10,99918807,2018,01,
16/5/2017,10380121,DCE,c1801,0,0.000,5,1683.000,1664.000,1667.00,800.00,-150.00,Spec,5834.50,10,99918807,2018,01,
16/5/2017,10381181,DCE,c1801,0,0.000,1,1683.000,1664.000,1667.00,160.00,-30.00,Spec,1166.90,10,99918807,2018,01,
16/5/2017,10391189,DCE,c1801,0,0.000,1,1682.000,1664.000,1667.00,150.00,-30.00,Spec,1166.90,10,99918807,2018,01,
16/5/2017,10395832,DCE,c1801,0,0.000,4,1684.000,1664.000,1667.00,680.00,-120.00,Spec,4667.60,10,99918807,2018,01,
16/5/2017,10397910,DCE,c1801,0,0.000,29,1684.000,1664.000,1667.00,4930.00,-870.00,Spec,33840.10,10,99918807,2018,01,
16/5/2017,10350175,DCE,c1805,1,1722.000,0,0.000,1724.000,1727.00,50.00,30.00,Spec,1208.90,10,99918807,2018,05,
16/5/2017,10350176,DCE,c1805,1,1722.000,0,0.000,1724.000,1727.00,50.00,30.00,Spec,1208.90,10,99918807,2018,05,
16/5/2017,10350177,DCE,c1805,1,1722.000,0,0.000,1724.000,1727.00,50.00,30.00,Spec,1208.90,10,99918807,2018,05,
16/5/2017,10350570,DCE,c1805,1,1722.000,0,0.000,1724.000,1727.00,50.00,30.00,Spec,1208.90,10,99918807,2018,05,
16/5/2017,10352308,DCE,c1805,10,1722.000,0,0.000,1724.000,1727.00,500.00,300.00,Spec,12089.00,10,99918807,2018,05,
16/5/2017,10354187,DCE,c1805,21,1723.000,0,0.000,1724.000,1727.00,840.00,630.00,Spec,25386.90,10,99918807,2018,05,
16/5/2017,10354189,DCE,c1805,15,1723.000,0,0.000,1724.000,1727.00,600.00,450.00,Spec,18133.50,10,99918807,2018,05,
16/5/2017,10367852,DCE,c1805,1,1723.000,0,0.000,1724.000,1727.00,40.00,30.00,Spec,1208.90,10,99918807,2018,05,
16/5/2017,10370466,DCE,c1805,2,1723.000,0,0.000,1724.000,1727.00,80.00,60.00,Spec,2417.80,10,99918807,2018,05,
16/5/2017,10370467,DCE,c1805,2,1723.000,0,0.000,1724.000,1727.00,80.00,60.00,Spec,2417.80,10,99918807,2018,05,
16/5/2017,10380122,DCE,c1805,10,1722.000,0,0.000,1724.000,1727.00,500.00,300.00,Spec,12089.00,10,99918807,2018,05,
16/5/2017,10381182,DCE,c1805,1,1722.000,0,0.000,1724.000,1727.00,50.00,30.00,Spec,1208.90,10,99918807,2018,05,
16/5/2017,10391190,DCE,c1805,1,1720.000,0,0.000,1724.000,1727.00,70.00,30.00,Spec,1208.90,10,99918807,2018,05,
16/5/2017,10395830,DCE,c1805,3,1723.000,0,0.000,1724.000,1727.00,120.00,90.00,Spec,3626.70,10,99918807,2018,05,
16/5/2017,10395831,DCE,c1805,1,1723.000,0,0.000,1724.000,1727.00,40.00,30.00,Spec,1208.90,10,99918807,2018,05,
16/5/2017,10397911,DCE,c1805,29,1723.000,0,0.000,1724.000,1727.00,1160.00,870.00,Spec,35058.10,10,99918807,2018,05,
17/5/2017,10269511,DCE,c1709,0,0.000,3,1636.000,1614.000,1619.00,510.00,-150.00,Spec,3399.90,10,99918807,2017,09,
17/5/2017,10269515,DCE,c1709,0,0.000,4,1636.000,1614.000,1619.00,680.00,-200.00,Spec,4533.20,10,99918807,2017,09,
17/5/2017,10269576,DCE,c1709,0,0.000,50,1636.000,1614.000,1619.00,8500.00,-2500.00,Spec,56665.00,10,99918807,2017,09,
17/5/2017,10269584,DCE,c1709,0,0.000,7,1636.000,1614.000,1619.00,1190.00,-350.00,Spec,7933.10,10,99918807,2017,09,
17/5/2017,10269601,DCE,c1709,0,0.000,7,1636.000,1614.000,1619.00,1190.00,-350.00,Spec,7933.10,10,99918807,2017,09,
17/5/2017,10269670,DCE,c1709,0,0.000,50,1636.000,1614.000,1619.00,8500.00,-2500.00,Spec,56665.00,10,99918807,2017,09,
17/5/2017,10270401,DCE,c1709,0,0.000,16,1635.000,1614.000,1619.00,2560.00,-800.00,Spec,18132.80,10,99918807,2017,09,
17/5/2017,10270500,DCE,c1709,0,0.000,38,1635.000,1614.000,1619.00,6080.00,-1900.00,Spec,43065.40,10,99918807,2017,09,
17/5/2017,10270703,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270704,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270786,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270787,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270788,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270789,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270790,DCE,c1709,0,0.000,5,1635.000,1614.000,1619.00,800.00,-250.00,Spec,5666.50,10,99918807,2017,09,
17/5/2017,10270791,DCE,c1709,0,0.000,3,1635.000,1614.000,1619.00,480.00,-150.00,Spec,3399.90,10,99918807,2017,09,
17/5/2017,10270792,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270793,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270794,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270795,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270796,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270797,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270798,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270799,DCE,c1709,0,0.000,1,1635.000,1614.000,1619.00,160.00,-50.00,Spec,1133.30,10,99918807,2017,09,
17/5/2017,10270800,DCE,c1709,0,0.000,14,1635.000,1614.000,1619.00,2240.00,-700.00,Spec,15866.20,10,99918807,2017,09,
17/5/2017,10270800,DCE,c1709,0,0.000,3,1635.000,1614.000,1619.00,480.00,-150.00,Spec,3399.90,10,99918807,2017,09,
17/5/2017,10270800,DCE,c1709,0,0.000,3,1635.000,1614.000,1619.00,480.00,-150.00,Spec,3399.90,10,99918807,2017,09,
17/5/2017,10270800,DCE,c1709,0,0.000,3,1635.000,1614.000,1619.00,480.00,-150.00,Spec,3399.90,10,99918807,2017,09,
17/5/2017,10270809,DCE,c1709,0,0.000,49,1635.000,1614.000,1619.00,7840.00,-2450.00,Spec,55531.70,10,99918807,2017,09,
17/5/2017,10270834,DCE,c1709,0,0.000,5,1635.000,1614.000,1619.00,800.00,-250.00,Spec,5666.50,10,99918807,2017,09,
17/5/2017,10271510,DCE,c1709,0,0.000,26,1635.000,1614.000,1619.00,4160.00,-1300.00,Spec,29465.80,10,99918807,2017,09,
17/5/2017,10269512,DCE,c1801,3,1693.000,0,0.000,1664.000,1667.00,-780.00,90.00,Spec,3500.70,10,99918807,2018,01,
17/5/2017,10269516,DCE,c1801,4,1693.000,0,0.000,1664.000,1667.00,-1040.00,120.00,Spec,4667.60,10,99918807,2018,01,
17/5/2017,10269577,DCE,c1801,50,1693.000,0,0.000,1664.000,1667.00,-13000.00,1500.00,Spec,58345.00,10,99918807,2018,01,
17/5/2017,10269585,DCE,c1801,7,1693.000,0,0.000,1664.000,1667.00,-1820.00,210.00,Spec,8168.30,10,99918807,2018,01,
17/5/2017,10269602,DCE,c1801,7,1693.000,0,0.000,1664.000,1667.00,-1820.00,210.00,Spec,8168.30,10,99918807,2018,01,
17/5/2017,10269671,DCE,c1801,50,1693.000,0,0.000,1664.000,1667.00,-13000.00,1500.00,Spec,58345.00,10,99918807,2018,01,
17/5/2017,10270402,DCE,c1801,16,1692.000,0,0.000,1664.000,1667.00,-4000.00,480.00,Spec,18670.40,10,99918807,2018,01,
17/5/2017,10270501,DCE,c1801,38,1692.000,0,0.000,1664.000,1667.00,-9500.00,1140.00,Spec,44342.20,10,99918807,2018,01,
17/5/2017,10270705,DCE,c1801,2,1692.000,0,0.000,1664.000,1667.00,-500.00,60.00,Spec,2333.80,10,99918807,2018,01,
17/5/2017,10270801,DCE,c1801,43,1692.000,0,0.000,1664.000,1667.00,-10750.00,1290.00,Spec,50176.70,10,99918807,2018,01,
17/5/2017,10270810,DCE,c1801,49,1692.000,0,0.000,1664.000,1667.00,-12250.00,1470.00,Spec,57178.10,10,99918807,2018,01,
17/5/2017,10270835,DCE,c1801,5,1692.000,0,0.000,1664.000,1667.00,-1250.00,150.00,Spec,5834.50,10,99918807,2018,01,
17/5/2017,10271511,DCE,c1801,26,1692.000,0,0.000,1664.000,1667.00,-6500.00,780.00,Spec,30339.40,10,99918807,2018,01,
19/5/2017,10324988,DCE,c1709,0,0.000,70,1641.000,1614.000,1619.00,15400.00,-3500.00,Spec,79331.00,10,99918807,2017,09,
19/5/2017,10324990,DCE,c1709,0,0.000,80,1641.000,1614.000,1619.00,17600.00,-4000.00,Spec,90664.00,10,99918807,2017,09,
19/5/2017,10324992,DCE,c1709,0,0.000,5,1641.000,1614.000,1619.00,1100.00,-250.00,Spec,5666.50,10,99918807,2017,09,
19/5/2017,10324992,DCE,c1709,0,0.000,5,1641.000,1614.000,1619.00,1100.00,-250.00,Spec,5666.50,10,99918807,2017,09,
19/5/2017,10324992,DCE,c1709,0,0.000,5,1641.000,1614.000,1619.00,1100.00,-250.00,Spec,5666.50,10,99918807,2017,09,
19/5/2017,10324992,DCE,c1709,0,0.000,35,1641.000,1614.000,1619.00,7700.00,-1750.00,Spec,39665.50,10,99918807,2017,09,
19/5/2017,10324994,DCE,c1709,0,0.000,50,1641.000,1614.000,1619.00,11000.00,-2500.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10324996,DCE,c1709,0,0.000,1,1641.000,1614.000,1619.00,220.00,-50.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10324998,DCE,c1709,0,0.000,1,1641.000,1614.000,1619.00,220.00,-50.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325001,DCE,c1709,0,0.000,28,1641.000,1614.000,1619.00,6160.00,-1400.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325003,DCE,c1709,0,0.000,2,1641.000,1614.000,1619.00,440.00,-100.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325005,DCE,c1709,0,0.000,3,1641.000,1614.000,1619.00,660.00,-150.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325007,DCE,c1709,0,0.000,3,1641.000,1614.000,1619.00,660.00,-150.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325009,DCE,c1709,0,0.000,3,1641.000,1614.000,1619.00,660.00,-150.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325011,DCE,c1709,0,0.000,24,1641.000,1614.000,1619.00,5280.00,-1200.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325013,DCE,c1709,0,0.000,1,1641.000,1614.000,1619.00,220.00,-50.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325016,DCE,c1709,0,0.000,3,1641.000,1614.000,1619.00,660.00,-150.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325018,DCE,c1709,0,0.000,1,1641.000,1614.000,1619.00,220.00,-50.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325022,DCE,c1709,0,0.000,10,1641.000,1614.000,1619.00,2200.00,-500.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325024,DCE,c1709,0,0.000,3,1641.000,1614.000,1619.00,660.00,-150.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325032,DCE,c1709,0,0.000,30,1641.000,1614.000,1619.00,6600.00,-1500.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325113,DCE,c1709,0,0.000,2,1641.000,1614.000,1619.00,440.00,-100.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325116,DCE,c1709,0,0.000,1,1641.000,1614.000,1619.00,220.00,-50.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325349,DCE,c1709,0,0.000,1,1641.000,1614.000,1619.00,220.00,-50.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325573,DCE,c1709,0,0.000,1,1641.000,1614.000,1619.00,220.00,-50.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325574,DCE,c1709,0,0.000,1,1641.000,1614.000,1619.00,220.00,-50.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325575,DCE,c1709,0,0.000,5,1641.000,1614.000,1619.00,1100.00,-250.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325576,DCE,c1709,0,0.000,1,1641.000,1614.000,1619.00,220.00,-50.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325577,DCE,c1709,0,0.000,1,1641.000,1614.000,1619.00,220.00,-50.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325578,DCE,c1709,0,0.000,3,1641.000,1614.000,1619.00,660.00,-150.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325579,DCE,c1709,0,0.000,50,1641.000,1614.000,1619.00,11000.00,-2500.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325580,DCE,c1709,0,0.000,28,1641.000,1614.000,1619.00,6160.00,-1400.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10325842,DCE,c1709,0,0.000,2,1641.000,1614.000,1619.00,440.00,-100.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10332152,DCE,c1709,0,0.000,33,1641.000,1614.000,1619.00,7260.00,-1650.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10332154,DCE,c1709,0,0.000,3,1641.000,1614.000,1619.00,660.00,-150.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10332154,DCE,c1709,0,0.000,5,1641.000,1614.000,1619.00,1100.00,-250.00,Spec,0.00,10,99918807,2017,09,
19/5/2017,10262365,DCE,c1801,10,1695.000,0,0.000,1664.000,1667.00,-2800.00,300.00,Spec,11669.00,10,99918807,2018,01,
19/5/2017,10262367,DCE,c1801,56,1695.000,0,0.000,1664.000,1667.00,-15680.00,1680.00,Spec,65346.40,10,99918807,2018,01,
19/5/2017,10262369,DCE,c1801,1,1695.000,0,0.000,1664.000,1667.00,-280.00,30.00,Spec,1166.90,10,99918807,2018,01,
19/5/2017,10262371,DCE,c1801,1,1695.000,0,0.000,1664.000,1667.00,-280.00,30.00,Spec,1166.90,10,99918807,2018,01,
19/5/2017,10262373,DCE,c1801,1,1695.000,0,0.000,1664.000,1667.00,-280.00,30.00,Spec,1166.90,10,99918807,2018,01,
19/5/2017,10262375,DCE,c1801,1,1695.000,0,0.000,1664.000,1667.00,-280.00,30.00,Spec,1166.90,10,99918807,2018,01,
19/5/2017,10262377,DCE,c1801,1,1695.000,0,0.000,1664.000,1667.00,-280.00,30.00,Spec,1166.90,10,99918807,2018,01,
19/5/2017,10262379,DCE,c1801,1,1695.000,0,0.000,1664.000,1667.00,-280.00,30.00,Spec,1166.90,10,99918807,2018,01,
19/5/2017,10262381,DCE,c1801,1,1695.000,0,0.000,1664.000,1667.00,-280.00,30.00,Spec,1166.90,10,99918807,2018,01,
19/5/2017,10262383,DCE,c1801,3,1695.000,0,0.000,1664.000,1667.00,-840.00,90.00,Spec,3500.70,10,99918807,2018,01,
19/5/2017,10262385,DCE,c1801,1,1695.000,0,0.000,1664.000,1667.00,-280.00,30.00,Spec,1166.90,10,99918807,2018,01,
19/5/2017,10262387,DCE,c1801,2,1695.000,0,0.000,1664.000,1667.00,-560.00,60.00,Spec,2333.80,10,99918807,2018,01,
19/5/2017,10262389,DCE,c1801,1,1695.000,0,0.000,1664.000,1667.00,-280.00,30.00,Spec,1166.90,10,99918807,2018,01,
